          665   0.462811E-03   0.607906E-03   0.580359E-03   0.708352E-03   0.220371E-02   0.289459E-02   0.327768E-02   0.257887E-02
          670   0.479603E-03   0.629960E-03   0.603265E-03   0.671513E-03   0.244667E-02   0.321371E-02   0.356371E-02   0.262465E-02
          675   0.501108E-03   0.658207E-03   0.631315E-03   0.633950E-03   0.257847E-02   0.338683E-02   0.368152E-02   0.263495E-02
          680   0.521184E-03   0.684578E-03   0.658617E-03   0.601597E-03   0.254969E-02   0.334904E-02   0.356839E-02   0.247590E-02
          685   0.536405E-03   0.704571E-03   0.680818E-03   0.570788E-03   0.235434E-02   0.309244E-02   0.328779E-02   0.220150E-02
          690   0.547124E-03   0.718650E-03   0.696867E-03   0.538051E-03   0.203316E-02   0.267057E-02   0.308441E-02   0.219215E-02
          695   0.557156E-03   0.731827E-03   0.708285E-03   0.502821E-03   0.206062E-02   0.270664E-02   0.308792E-02   0.216285E-02
          700   0.568761E-03   0.747071E-03   0.716905E-03   0.469950E-03   0.227222E-02   0.298458E-02   0.331677E-02   0.215328E-02
          705   0.578010E-03   0.759219E-03   0.721253E-03   0.448515E-03   0.236391E-02   0.310502E-02   0.338681E-02   0.212132E-02
          710   0.580335E-03   0.762275E-03   0.719334E-03   0.444041E-03   0.232894E-02   0.305907E-02   0.336133E-02   0.216630E-02
          715   0.573917E-03   0.753843E-03   0.711130E-03   0.455676E-03   0.215117E-02   0.282557E-02   0.318049E-02   0.228233E-02
          720   0.556546E-03   0.731027E-03   0.698448E-03   0.471217E-03   0.193158E-02   0.253714E-02   0.308740E-02   0.233878E-02
          725   0.529515E-03   0.695519E-03   0.683462E-03   0.479152E-03   0.208343E-02   0.273659E-02   0.306456E-02   0.250394E-02
          730   0.493817E-03   0.648630E-03   0.667434E-03   0.480309E-03   0.227181E-02   0.298404E-02   0.298714E-02   0.250372E-02
          735   0.451412E-03   0.592933E-03   0.651067E-03   0.479015E-03   0.229691E-02   0.301700E-02   0.283502E-02   0.234846E-02
          740   0.406558E-03   0.534017E-03   0.634207E-03   0.477275E-03   0.215606E-02   0.283200E-02   0.271501E-02   0.242825E-02
          745   0.362653E-03   0.476347E-03   0.618597E-03   0.475176E-03   0.189712E-02   0.249188E-02   0.267435E-02   0.257409E-02
          750   0.327780E-03   0.430540E-03   0.611335E-03   0.474507E-03   0.163386E-02   0.214609E-02   0.265629E-02   0.256686E-02
          755   0.325378E-03   0.427386E-03   0.611858E-03   0.482291E-03   0.148591E-02   0.195175E-02   0.263740E-02   0.248807E-02
          760   0.330740E-03   0.434429E-03   0.608347E-03   0.494804E-03   0.135773E-02   0.178338E-02   0.261883E-02   0.240681E-02
          765   0.321399E-03   0.422160E-03   0.596146E-03   0.508370E-03   0.124925E-02   0.164090E-02   0.262484E-02   0.222223E-02
